id,name,address,postcode,city,lat,lon,Canton_name
97995346,Spar,Bahnhofstrasse,8753,Mollis,47.0947404,9.0745369,Kanton Glarus
280130028,ALDI,Säumergutstrasse,8718,Schänis,47.1554921,9.0396663,Kanton St. Gallen
573391524,Kaufhaus Schubiger,Im Dorf,8752,Näfels,47.0992068,9.0627749,Kanton Glarus
862942472,Aldi,Oberdorf,8752,Näfels,47.0924335,9.0585806,Kanton Glarus
1774376850,Migros,Oberdorf,8752,Näfels,47.0936368,9.0595708,Kanton Glarus
1785896622,Radikal Liquidationen,Unterdorf,8752,Näfels,47.1017641,9.0628481,Kanton Glarus
1785896633,Volg,Im Dorf,8752,Unknown,47.0982012,9.0635713,Kanton Glarus
1814667113,Denner Partner,Schufelistrasse,8863,Buttikon SZ,47.173469,8.957314,Kanton Schwyz
1814667113,Denner Partner,Schufelistrasse,8863,Buttikon SZ,47.173469,8.957314,Kanton St. Gallen
2026453690,Migros,Schweizerhofstrasse,8750,Glarus,47.0405887,9.071002,Kanton Schwyz
2026453690,Migros,Schweizerhofstrasse,8750,Glarus,47.0405887,9.071002,Kanton Glarus
2026453690,Migros,Schweizerhofstrasse,8750,Glarus,47.0405887,9.071002,Kanton Glarus
2026453690,Migros,Schweizerhofstrasse,8750,Glarus,47.0405887,9.071002,Kanton Glarus
2026453690,Migros,Schweizerhofstrasse,8750,Glarus,47.0405887,9.071002,Kanton Glarus
4333981594,Volg,Hauptstrasse,8775,Unknown,46.9634376,9.0377973,Kanton Glarus
4333981594,Volg,Hauptstrasse,8775,Unknown,46.9634376,9.0377973,Kanton Glarus
5028155745,Denner,Brugghof,8867,Niederurnen,47.1306563,9.0583731,Kanton Glarus
5263746127,Bioladen Ulme,Bankstrasse,8750,Glarus,47.0403956,9.0680395,Kanton Schwyz
5263746127,Bioladen Ulme,Bankstrasse,8750,Glarus,47.0403956,9.0680395,Kanton Glarus
5263746127,Bioladen Ulme,Bankstrasse,8750,Glarus,47.0403956,9.0680395,Kanton Glarus
5263746127,Bioladen Ulme,Bankstrasse,8750,Glarus,47.0403956,9.0680395,Kanton Glarus
5263746127,Bioladen Ulme,Bankstrasse,8750,Glarus,47.0403956,9.0680395,Kanton Glarus
5483492229,Migros,Ziegelbrückstrasse,8867,Niederurnen,47.1284712,9.055919,Kanton Glarus
6122906632,Denner,Oberdorf,8718,Schänis,47.1589589,9.0444769,Kanton St. Gallen
6566460811,Coop,Kantonsstrasse,8864,Reichenburg,47.167425,8.9799232,Kanton Schwyz
7389830917,Denner Partner,Hauptstrasse,8865,Bilten,47.150518,9.0204516,Kanton Glarus
7711325934,M-Outlet,Ziegelbrückstrasse,8867,Niederurnen,47.1283889,9.0556246,Kanton Glarus
8769399225,Coop,Ziegelbrückstrasse,8867,Niederurnen,47.1271859,9.0553323,Kanton Glarus
195111558,Volg,Dorfstrasse,8873,Amden,47.149097,9.1431601,Kanton St. Gallen
281761435,Coop,Marktstrasse,6060,Sarnen,46.8974507,8.2511311,Kanton Obwalden
281761435,Coop,Marktstrasse,6060,Sarnen,46.8974507,8.2511311,Kanton Obwalden
339200033,Spar,Lindenhof,6060,Sarnen,46.897311,8.2473472,Kanton Obwalden
339200033,Spar,Lindenhof,6060,Sarnen,46.897311,8.2473472,Kanton Obwalden
620039087,Coop,Schützenmatte,6362,Stansstad,46.975581,8.3417335,Kanton Nidwalden
620039087,Coop,Schützenmatte,6362,Stansstad,46.975581,8.3417335,Kanton Nidwalden
620039087,Coop,Schützenmatte,6362,Stansstad,46.975581,8.3417335,Kanton Nidwalden
620055074,Volg,Dorfplatz,6362,Stansstad,46.9795577,8.337829,Kanton Nidwalden
620055074,Volg,Dorfplatz,6362,Stansstad,46.9795577,8.337829,Kanton Nidwalden
620055074,Volg,Dorfplatz,6362,Stansstad,46.9795577,8.337829,Kanton Nidwalden
713981267,Coop,Brünigstrasse,6074,Giswil,46.837599,8.1860203,Kanton Obwalden
713981267,Coop,Brünigstrasse,6074,Giswil,46.837599,8.1860203,Kanton Obwalden
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419,Kanton Nidwalden
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419,Kanton Nidwalden
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419,Kanton Nidwalden
1151988887,Volg,Kirchweg,6375,Beckenried,46.9668962,8.4738582,Kanton Nidwalden
1175598094,Coop,Dorfstrasse,6064,Kerns,46.9012844,8.2757488,Kanton Obwalden
1175598094,Coop,Dorfstrasse,6064,Kerns,46.9012844,8.2757488,Kanton Obwalden
1560009340,Migros,Nelkenstrasse,6060,Sarnen,46.8968476,8.2498547,Kanton Obwalden
1560009340,Migros,Nelkenstrasse,6060,Sarnen,46.8968476,8.2498547,Kanton Obwalden
1611482000,Migros,Ennetbürgerstrasse,6374,Buochs,46.9777078,8.4152878,Kanton Nidwalden
1611482000,Migros,Ennetbürgerstrasse,6374,Buochs,46.9777078,8.4152878,Kanton Nidwalden
1611482000,Migros,Ennetbürgerstrasse,6374,Buochs,46.9777078,8.4152878,Kanton Nidwalden
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711,Kanton Nidwalden
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711,Kanton Nidwalden
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711,Kanton Nidwalden
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711,Kanton Nidwalden
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711,Kanton Nidwalden
1853993498,Volg,Stettlistrasse,6383,Dallenwil,46.9323589,8.3906711,Kanton Nidwalden
1950713770,Frutt-Lädeli,Frutt,6068,Melchsee-Frutt,46.7737384,8.2684751,Kanton Obwalden
2140022290,Volg,Schwanderstrasse,6063,Stalden (Sarnen),46.8867186,8.2119637,Kanton Obwalden
2302870551,Coop,Titliszentrum,6390,Engelberg,46.8206371,8.4047956,Kanton Uri
2302870551,Coop,Titliszentrum,6390,Engelberg,46.8206371,8.4047956,Kanton Obwalden
2302870551,Coop,Titliszentrum,6390,Engelberg,46.8206371,8.4047956,Kanton Nidwalden
2467873380,Denner,Engelbergstrasse,6370,Stans,46.9563968,8.3736851,Kanton Nidwalden
2467873380,Denner,Engelbergstrasse,6370,Stans,46.9563968,8.3736851,Kanton Nidwalden
2467873380,Denner,Engelbergstrasse,6370,Stans,46.9563968,8.3736851,Kanton Nidwalden
2467873380,Denner,Engelbergstrasse,6370,Stans,46.9563968,8.3736851,Kanton Nidwalden
2697715693,Coop,Buochserstrasse,6370,Stans,46.9581417,8.3685356,Kanton Nidwalden
2697715693,Coop,Buochserstrasse,6370,Stans,46.9581417,8.3685356,Kanton Nidwalden
2697715693,Coop,Buochserstrasse,6370,Stans,46.9581417,8.3685356,Kanton Nidwalden
2697715693,Coop,Buochserstrasse,6370,Stans,46.9581417,8.3685356,Kanton Nidwalden
2778506649,Migros,Klosterstrasse,6390,Engelberg,46.8207411,8.4056705,Kanton Uri
2778506649,Migros,Klosterstrasse,6390,Engelberg,46.8207411,8.4056705,Kanton Obwalden
2778506649,Migros,Klosterstrasse,6390,Engelberg,46.8207411,8.4056705,Kanton Nidwalden
3111679875,Coop,Nähseydi,6374,Buochs,46.9788526,8.4161637,Kanton Nidwalden
3111679875,Coop,Nähseydi,6374,Buochs,46.9788526,8.4161637,Kanton Nidwalden
3111679875,Coop,Nähseydi,6374,Buochs,46.9788526,8.4161637,Kanton Nidwalden
3148801527,Migros,Bitzistrasse,6370,Stans,46.9654611,8.3549116,Kanton Nidwalden
3148801527,Migros,Bitzistrasse,6370,Stans,46.9654611,8.3549116,Kanton Nidwalden
3148801527,Migros,Bitzistrasse,6370,Stans,46.9654611,8.3549116,Kanton Nidwalden
3148801527,Migros,Bitzistrasse,6370,Stans,46.9654611,8.3549116,Kanton Nidwalden
3421417547,VOI,Marktgasse,6370,Stans,46.9566476,8.3661994,Kanton Nidwalden
3421417547,VOI,Marktgasse,6370,Stans,46.9566476,8.3661994,Kanton Nidwalden
3421417547,VOI,Marktgasse,6370,Stans,46.9566476,8.3661994,Kanton Nidwalden
3421417547,VOI,Marktgasse,6370,Stans,46.9566476,8.3661994,Kanton Nidwalden
5008490141,Landi,Kernserstrasse,6060,Sarnen,46.8958952,8.2480863,Kanton Obwalden
5008490141,Landi,Kernserstrasse,6060,Sarnen,46.8958952,8.2480863,Kanton Obwalden
5008490143,Denner,Nelkenstrasse,6060,Sarnen,46.8965968,8.2491714,Kanton Obwalden
5008490143,Denner,Nelkenstrasse,6060,Sarnen,46.8965968,8.2491714,Kanton Obwalden
5883873506,Denner,Dorfplatz,6072,Sachseln,46.8685663,8.2396717,Kanton Obwalden
6436889487,VOI,Brünigstrasse,6055,Alpnach Dorf,46.9398136,8.27091,Kanton Obwalden
6991730777,Lidl,Pilatusstrasse,6060,Sarnen,46.9008594,8.2487313,Kanton Obwalden
6991730777,Lidl,Pilatusstrasse,6060,Sarnen,46.9008594,8.2487313,Kanton Obwalden
7389830919,Denner,Bitzistrasse,6370,Stans,46.9653834,8.3555724,Kanton Nidwalden
7389830919,Denner,Bitzistrasse,6370,Stans,46.9653834,8.3555724,Kanton Nidwalden
7389830919,Denner,Bitzistrasse,6370,Stans,46.9653834,8.3555724,Kanton Nidwalden
7389830919,Denner,Bitzistrasse,6370,Stans,46.9653834,8.3555724,Kanton Nidwalden
7389830920,Denner,Dorfstrasse,6375,Beckenried,46.9702546,8.4661373,Kanton Nidwalden
7389830923,Denner,Pilatusstrasse,6060,Sarnen,46.9001328,8.2482628,Kanton Obwalden
7389830923,Denner,Pilatusstrasse,6060,Sarnen,46.9001328,8.2482628,Kanton Obwalden
7714058359,Migros,Untere Gründlistrasse,6055,Alpnach Dorf,46.9341831,8.276197,Kanton Obwalden
8761614593,Denner,Bahnhofstrasse,6362,Stansstad,46.9765256,8.3369996,Kanton Nidwalden
8761614593,Denner,Bahnhofstrasse,6362,Stansstad,46.9765256,8.3369996,Kanton Nidwalden
8761614593,Denner,Bahnhofstrasse,6362,Stansstad,46.9765256,8.3369996,Kanton Nidwalden
9438887370,Coop,Schoriederstrasse,6055,Alpnach Dorf,46.937714,8.2695824,Kanton Obwalden
9441540496,Volg,Dorf,6166,Hasle LU,46.9795677,8.0510861,Kanton Luzern
9441540496,Volg,Dorf,6166,Hasle LU,46.9795677,8.0510861,Kanton Luzern
9441540496,Volg,Dorf,6166,Hasle LU,46.9795677,8.0510861,Kanton Luzern
10553326106,Landi,Industriestrasse,6055,Alpnach Dorf,46.9392521,8.2766782,Kanton Obwalden
158520592,Volg,Brünigstrasse,6078,Lungern,46.7842672,8.1593524,Kanton Obwalden
158520592,Volg,Brünigstrasse,6078,Lungern,46.7842672,8.1593524,Kanton Obwalden
263462625,Lidl,Mühlebachstrasse,6370,Stans,46.967432,8.3576419,Kanton Nidwalden
263462625,Lidl,Mühlebachstrasse,6370,Stans,46.967432,8.3576419,Kanton Nidwalden
263462625,Lidl,Mühlebachstrasse,6370,Stans,46.967432,8.3576419,Kanton Nidwalden
263462625,Lidl,Mühlebachstrasse,6370,Stans,46.967432,8.3576419,Kanton Nidwalden
263961732,Landi,Unter Sagi,6362,Stansstad,46.9738471,8.3466052,Kanton Nidwalden
263961732,Landi,Unter Sagi,6362,Stansstad,46.9738471,8.3466052,Kanton Nidwalden
263961732,Landi,Unter Sagi,6362,Stansstad,46.9738471,8.3466052,Kanton Nidwalden
292627775,Omlin Lebensmittel Molkkerei,Bitzigasse,6073,Flüeli-Ranft,46.8714655,8.2686577,Kanton Obwalden
305192595,Volg,Hauptstrasse,6386,Wolfenschiessen,46.9069012,8.3954395,Kanton Nidwalden
305696546,ALDI,Kägiswilerstrasse,6060,Sarnen,46.9059687,8.2560314,Kanton Obwalden
305696546,ALDI,Kägiswilerstrasse,6060,Sarnen,46.9059687,8.2560314,Kanton Obwalden
307078479,Coop,Schoriederstrasse,6055,Alpnach Dorf,46.9377064,8.2696336,Kanton Obwalden
322008034,Migros,Avenue de Champel,1206,Unknown,46.1908581,6.1524797,Genève
626075409,VOI,Place du Cirque,1204,Genève,46.2010562,6.1399565,Genève
631092323,Aligro,Rue François-Dussaud,1227,Les Acacias,46.1950581,6.1299344,Genève
631092323,Aligro,Rue François-Dussaud,1227,Les Acacias,46.1950581,6.1299344,Genève
631092323,Aligro,Rue François-Dussaud,1227,Les Acacias,46.1950581,6.1299344,Genève
631092323,Aligro,Rue François-Dussaud,1227,Les Acacias,46.1950581,6.1299344,Genève
631092323,Aligro,Rue François-Dussaud,1227,Les Acacias,46.1950581,6.1299344,Genève
688621578,Coop,Avenue du Devin-du-Village,1203,Genève,46.2040409,6.1245627,Genève
790036550,Migros,Rue Sonnex,1218,Le Grand-Saconnex,46.2288146,6.1200851,Genève
790036550,Migros,Rue Sonnex,1218,Le Grand-Saconnex,46.2288146,6.1200851,Genève
922264343,Migros,Avenue Vibert,1227,Carouge,46.1824564,6.1344159,Genève
922264343,Migros,Avenue Vibert,1227,Carouge,46.1824564,6.1344159,Genève
922264343,Migros,Avenue Vibert,1227,Carouge,46.1824564,6.1344159,Genève
922264343,Migros,Avenue Vibert,1227,Carouge,46.1824564,6.1344159,Genève
922264343,Migros,Avenue Vibert,1227,Carouge,46.1824564,6.1344159,Genève
927225200,Migros,Rue de la Terassière,1207,Genève,46.2007379,6.159064,Genève
949572922,Coop,Rue Voltaire,1201,Unknown,46.2079804,6.1372916,Genève
1492041657,Coop,Unknown,1202,Genève,46.2249777,6.1315183,Genève
1492041657,Coop,Unknown,1202,Genève,46.2249777,6.1315183,Genève
1539999908,Globus,Rue du Rhône,1204,Genève,46.2037351,6.1472712,Genève
1569843360,Migros,Chemin de la Tourelle,1209,Genève,46.2244233,6.1262801,Genève
1569843360,Migros,Chemin de la Tourelle,1209,Genève,46.2244233,6.1262801,Genève
1569843360,Migros,Chemin de la Tourelle,1209,Genève,46.2244233,6.1262801,Genève
1678679407,coop,Rue des Epinettes,1227,Carouge GE,46.1886481,6.1368881,Genève
1678679407,coop,Rue des Epinettes,1227,Carouge GE,46.1886481,6.1368881,Genève
1678679407,coop,Rue des Epinettes,1227,Carouge GE,46.1886481,6.1368881,Genève
1678679407,coop,Rue des Epinettes,1227,Carouge GE,46.1886481,6.1368881,Genève
1678679407,coop,Rue des Epinettes,1227,Carouge GE,46.1886481,6.1368881,Genève
1804876727,Coop,Rue de la Servette,1202,Unknown,46.212616,6.13149,Genève
1804876727,Coop,Rue de la Servette,1202,Unknown,46.212616,6.13149,Genève
1928159465,Coop,Rue Daubin,1203,Genève,46.2068801,6.1297887,Genève
1936519335,Lidl,Rue Prévost-Martin,1205,Genève,46.1916389,6.1446885,Genève
1936519750,Denner,Rue Prévost-Martin,1205,Genève,46.192746,6.1447911,Genève
1936565084,Migros,Rue de Carouge,1205,Genève,46.1931038,6.1435867,Genève
1951773716,Migros,Rue du Marché,1227,Carouge,46.1834404,6.1410491,Genève
1951773716,Migros,Rue du Marché,1227,Carouge,46.1834404,6.1410491,Genève
1951773716,Migros,Rue du Marché,1227,Carouge,46.1834404,6.1410491,Genève
1951773716,Migros,Rue du Marché,1227,Carouge,46.1834404,6.1410491,Genève
1951773716,Migros,Rue du Marché,1227,Carouge,46.1834404,6.1410491,Genève
2048974437,Migros,Rue des Pâquis,1201,Unknown,46.2123799,6.1496911,Genève
2048975635,Coop,rue des Pâquis,1201,Unknown,46.2119456,6.1494282,Genève
2112116513,Coop,Rue de Lausanne,1201,Unknown,46.2132363,6.145713,Genève
2188913027,Denner,Boulevard Carl-Vogt,1205,Genève,46.200608,6.130988,Genève
2415307387,Uchitomi,Rue Ferrier,1202,Unknown,46.2162317,6.1467085,Genève
2415307387,Uchitomi,Rue Ferrier,1202,Unknown,46.2162317,6.1467085,Genève
2941110701,Migros,Place de Cornavin,1201,Unknown,46.2106173,6.1432284,Genève
3214298936,Denner,Rue des Charmilles,1203,Genève,46.2067302,6.1301323,Genève
3670732429,Le Nid,Chemin du 23-Août,1205,Genève,46.2024904,6.1350991,Genève
3791307081,Migros,Avenue Louis-Casaï,1211,Genève,46.218386,6.1119714,
3791307082,Denner,Avenue Louis-Casaï,1211,Genève,46.2190095,6.1138206,
4069953291,COOP,Rue de Montbrillant,1202,Unknown,46.2201091,6.141728,Genève
4069953291,COOP,Rue de Montbrillant,1202,Unknown,46.2201091,6.141728,Genève
4310110646,Coop,Place de Cornavin,1201,Genève,46.2097297,6.1435681,Genève
4397479790,Caritas Geneve,Rue de Carouge,1205,Genève,46.1932425,6.1440563,Genève
4485050990,Migros,Place de la Fusterie,1204,Genève,46.203871,6.1462335,Genève
5222667825,Migros,Rue des Eaux-Vives,1207,Unknown,46.2038441,6.1576954,Genève
5257736422,Coop,Rue de Jargonnant,1207,Genève,46.2006718,6.159935,Genève
6198366385,Coop,Boulevard de Saint-Georges,1205,Unknown,46.2012872,6.1391671,Genève
6315798885,Denner,Chemin Bizot,1208,Unknown,46.1938688,6.1659607,Genève
6735534612,Migros Express,Esplanade de Pont-Rouge,1212,Grand-Lancy,46.1870398,6.126995,Genève
6735534612,Migros Express,Esplanade de Pont-Rouge,1212,Grand-Lancy,46.1870398,6.126995,Genève
6735534612,Migros Express,Esplanade de Pont-Rouge,1212,Grand-Lancy,46.1870398,6.126995,Genève
9017325817,Lidl,Route des Acacias,1227,Unknown,46.1898304,6.1306913,Genève
9017325817,Lidl,Route des Acacias,1227,Unknown,46.1898304,6.1306913,Genève
9017325817,Lidl,Route des Acacias,1227,Unknown,46.1898304,6.1306913,Genève
9017325817,Lidl,Route des Acacias,1227,Unknown,46.1898304,6.1306913,Genève
9017325817,Lidl,Route des Acacias,1227,Unknown,46.1898304,6.1306913,Genève
9532689417,Uchitomi,Rue du Rhône,1204,Unknown,46.2042165,6.1468672,Genève
1180618754,Coop,Avenue De-Luserna,1203,Unknown,46.2136987,6.1241298,Genève
171120996,Spar,Zentrumplatz,8717,Benken SG,47.1982655,9.004162,Kanton St. Gallen
171120996,Spar,Zentrumplatz,8717,Benken SG,47.1982655,9.004162,Kanton St. Gallen
277204947,Coop,Stockbergstrasse,8854,Siebnen,47.1755809,8.9022254,Kanton Schwyz
277204947,Coop,Stockbergstrasse,8854,Siebnen,47.1755809,8.9022254,Kanton Schwyz
277204947,Coop,Stockbergstrasse,8854,Siebnen,47.1755809,8.9022254,Kanton Schwyz
277204947,Coop,Stockbergstrasse,8854,Siebnen,47.1755809,8.9022254,Kanton Schwyz
277204951,Denner,Glarnerstrasse,8854,Siebnen,47.1759674,8.901942,Kanton Schwyz
277204951,Denner,Glarnerstrasse,8854,Siebnen,47.1759674,8.901942,Kanton Schwyz
277204951,Denner,Glarnerstrasse,8854,Siebnen,47.1759674,8.901942,Kanton Schwyz
277204951,Denner,Glarnerstrasse,8854,Siebnen,47.1759674,8.901942,Kanton Schwyz
281041474,Coop,Obermattstrasse,8805,Richterswil,47.2037134,8.6838242,Kanton Zürich
281442993,Coop,Poststrasse,8805,Richterswil,47.2084598,8.7057527,Kanton Zürich
291379304,Coop,Oberer Steisteg,6430,Schwyz,47.0202366,8.651667,Kanton Schwyz
323254505,Denner,Sunneblick,6343,Rotkreuz,47.1448936,8.431358,Kanton Zug
323254505,Denner,Sunneblick,6343,Rotkreuz,47.1448936,8.431358,Kanton Zug
323254505,Denner,Sunneblick,6343,Rotkreuz,47.1448936,8.431358,Kanton Zug
323254505,Denner,Sunneblick,6343,Rotkreuz,47.1448936,8.431358,Kanton Zug
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199,Kanton Schwyz
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199,Kanton Zug
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199,Kanton Zug
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199,Kanton Zug
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199,Kanton Zug
374322535,Coop,Hauptstrasse,6315,Oberägeri,47.1350027,8.6131199,Kanton Zug
384874978,Denner,Bahnhofplatz,6440,Brunnen,46.999906,8.6089199,Kanton Schwyz
384874978,Denner,Bahnhofplatz,6440,Brunnen,46.999906,8.6089199,Kanton Schwyz
393982223,Coop,Bundesplatz,6300,Zug,47.171496,8.5145777,Kanton Zug
393982223,Coop,Bundesplatz,6300,Zug,47.171496,8.5145777,Kanton Zug
393982223,Coop,Bundesplatz,6300,Zug,47.171496,8.5145777,Kanton Zug
436612951,Coop,Bahnhofstrasse,6037,Root,47.1178035,8.391826,Kanton Luzern
436612951,Coop,Bahnhofstrasse,6037,Root,47.1178035,8.391826,Kanton Luzern
459828128,Volg,Hinterhostattstrasse,6376,Emmetten,46.9561006,8.5149349,Kanton Nidwalden
459828128,Volg,Hinterhostattstrasse,6376,Emmetten,46.9561006,8.5149349,Kanton Nidwalden
496145119,Volg,Tanzplatz,6377,Seelisberg,46.9671743,8.5848827,Kanton Uri
496145119,Volg,Tanzplatz,6377,Seelisberg,46.9671743,8.5848827,Kanton Nidwalden
529971961,Migros,Baarerstrasse,6300,Zug,47.1731419,8.5183034,Kanton Zug
529971961,Migros,Baarerstrasse,6300,Zug,47.1731419,8.5183034,Kanton Zug
529971961,Migros,Baarerstrasse,6300,Zug,47.1731419,8.5183034,Kanton Zug
529972279,Coop,Baarerstrasse,6300,Zug,47.1709854,8.5164346,Kanton Zug
529972279,Coop,Baarerstrasse,6300,Zug,47.1709854,8.5164346,Kanton Zug
529972279,Coop,Baarerstrasse,6300,Zug,47.1709854,8.5164346,Kanton Zug
531435952,Coop,Luzernerstrasse,6343,Rotkreuz,47.1406278,8.4271575,Kanton Zug
531435952,Coop,Luzernerstrasse,6343,Rotkreuz,47.1406278,8.4271575,Kanton Zug
531435952,Coop,Luzernerstrasse,6343,Rotkreuz,47.1406278,8.4271575,Kanton Zug
531435952,Coop,Luzernerstrasse,6343,Rotkreuz,47.1406278,8.4271575,Kanton Zug
564647906,Käsespezialitäten 24/7,Zingelstrasse,6377,Seelisberg,46.9755668,8.5835059,Kanton Uri
564647906,Käsespezialitäten 24/7,Zingelstrasse,6377,Seelisberg,46.9755668,8.5835059,Kanton Nidwalden
566472206,Denner,Rosengartenstrasse,8805,Richterswil,47.2099754,8.7038152,Kanton Zürich
587741347,Preisig Käse & Wein,Steingass,8805,Richterswil,47.2061955,8.6984518,Kanton Zürich
632708467,Coop,Seehofstrasse,6330,Cham,47.1814359,8.4617688,Kanton Zug
632708467,Coop,Seehofstrasse,6330,Cham,47.1814359,8.4617688,Kanton Zug
632708467,Coop,Seehofstrasse,6330,Cham,47.1814359,8.4617688,Kanton Zug
660174913,Coop,Bahnhofstrasse,6312,Steinhausen,47.1963548,8.4828142,Kanton Zug
660174913,Coop,Bahnhofstrasse,6312,Steinhausen,47.1963548,8.4828142,Kanton Zug
800656826,Denner,Heidenbühl,8840,Einsiedeln,47.1309897,8.7436266,Kanton Schwyz
800656826,Denner,Heidenbühl,8840,Einsiedeln,47.1309897,8.7436266,Kanton Schwyz
800659128,Volg,Zürichstrasse,8840,Einsiedeln,47.1286014,8.7434372,Kanton Schwyz
800659128,Volg,Zürichstrasse,8840,Einsiedeln,47.1286014,8.7434372,Kanton Schwyz
800742061,Landi,Bahnhofstrasse,5643,Sins,47.1870489,8.397358,
895808079,Volg,Schmalzgrubenstrasse,8842,Unteriberg,47.0597535,8.8023233,Kanton Schwyz
895808079,Volg,Schmalzgrubenstrasse,8842,Unteriberg,47.0597535,8.8023233,Kanton Schwyz
895808079,Volg,Schmalzgrubenstrasse,8842,Unteriberg,47.0597535,8.8023233,Kanton Schwyz
895808166,Spar,Oberibergerstrasse,8842,Unteriberg,47.0587594,8.8007297,Kanton Schwyz
895808166,Spar,Oberibergerstrasse,8842,Unteriberg,47.0587594,8.8007297,Kanton Schwyz
895808166,Spar,Oberibergerstrasse,8842,Unteriberg,47.0587594,8.8007297,Kanton Schwyz
939538216,Denner,Zugerstrasse,6330,Cham,47.1823722,8.4615913,Kanton Zug
939538216,Denner,Zugerstrasse,6330,Cham,47.1823722,8.4615913,Kanton Zug
939538216,Denner,Zugerstrasse,6330,Cham,47.1823722,8.4615913,Kanton Zug
939538237,Migros,Zugerstrasse,6330,Cham,47.1825379,8.4612037,Kanton Zug
939538237,Migros,Zugerstrasse,6330,Cham,47.1825379,8.4612037,Kanton Zug
939538237,Migros,Zugerstrasse,6330,Cham,47.1825379,8.4612037,Kanton Zug
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078,Kanton Zug
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078,Kanton Zug
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078,Kanton Zug
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078,Kanton Zug
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078,Kanton Zug
963198491,Migros,Zugerstrasse,6314,Unterägeri,47.1381682,8.5793078,Kanton Zug
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784,Kanton Zug
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784,Kanton Zug
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784,Kanton Zug
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784,Kanton Zug
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784,Kanton Zug
963198496,Coop,Waldheimstrasse,6314,Unterägeri,47.1378292,8.5812784,Kanton Zug
1053855927,Denner,Baarerstrasse,6300,Zug,47.1732809,8.5171258,Kanton Zug
1053855927,Denner,Baarerstrasse,6300,Zug,47.1732809,8.5171258,Kanton Zug
1053855927,Denner,Baarerstrasse,6300,Zug,47.1732809,8.5171258,Kanton Zug
1139385119,Volg,Dorfstrasse,8825,Hütten,47.1752994,8.6654156,Kanton Zürich
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419,Kanton Nidwalden
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419,Kanton Nidwalden
1151988853,Spar,Beckenriederstrasse,6374,Buochs,46.9739266,8.4216419,Kanton Nidwalden
1151988887,Volg,Kirchweg,6375,Beckenried,46.9668962,8.4738582,Kanton Nidwalden
1278535198,Migros,Buonaserstrasse,6343,Rotkreuz,47.1413116,8.4287189,Kanton Zug
1278535198,Migros,Buonaserstrasse,6343,Rotkreuz,47.1413116,8.4287189,Kanton Zug
1278535198,Migros,Buonaserstrasse,6343,Rotkreuz,47.1413116,8.4287189,Kanton Zug
1278535198,Migros,Buonaserstrasse,6343,Rotkreuz,47.1413116,8.4287189,Kanton Zug
1346995360,Coop,Bahnhofstrasse,8832,Wollerau,47.1951635,8.7231329,Kanton Schwyz
1346995360,Coop,Bahnhofstrasse,8832,Wollerau,47.1951635,8.7231329,Kanton Schwyz
1346995360,Coop,Bahnhofstrasse,8832,Wollerau,47.1951635,8.7231329,Kanton Schwyz
1346995360,Coop,Bahnhofstrasse,8832,Wollerau,47.1951635,8.7231329,Kanton Schwyz
1347029585,Migros,Roosstrasse,8832,Wollerau,47.1918481,8.721596,Kanton Schwyz
1347029585,Migros,Roosstrasse,8832,Wollerau,47.1918481,8.721596,Kanton Schwyz
1347029585,Migros,Roosstrasse,8832,Wollerau,47.1918481,8.721596,Kanton Schwyz
1347029585,Migros,Roosstrasse,8832,Wollerau,47.1918481,8.721596,Kanton Schwyz
1365033216,Dubach,Schützengass,8805,Unknown,47.2061346,8.7052542,Kanton Zürich
